Id,Id2,census.tract,median_age,married,high_school_and_higher,mean_income,Unemployment_rate,median_rent
1400000US36047024000,36047024000,"Census Tract 240, Kings County, New York",25.30,62.80,69.60,45245.00,10.60,1263.00
1400000US36047024100,36047024100,"Census Tract 241, Kings County, New York",32.60,31.60,81.30,66599.00,7.70,1561.00
1400000US36047024200,36047024200,"Census Tract 242, Kings County, New York",26.90,63.00,77.00,69666.00,4.40,1259.00
1400000US36047024300,36047024300,"Census Tract 243, Kings County, New York",36.30,23.50,76.90,68335.00,7.10,1165.00
1400000US36047024400,36047024400,"Census Tract 244, Kings County, New York",27.70,57.30,76.10,55223.00,7.10,1139.00
1400000US36047024500,36047024500,"Census Tract 245, Kings County, New York",34.70,30.10,84.00,58302.00,20.20,1141.00
1400000US36047024600,36047024600,"Census Tract 246, Kings County, New York",30.50,58.00,67.50,64161.00,9.20,1212.00
1400000US36047024700,36047024700,"Census Tract 247, Kings County, New York",34.10,27.90,85.50,58028.00,12.00,1196.00
1400000US36047024800,36047024800,"Census Tract 248, Kings County, New York",31.30,55.80,69.50,59427.00,5.80,1182.00
1400000US36047024900,36047024900,"Census Tract 249, Kings County, New York",34.50,16.70,87.90,63636.00,10.80,1317.00
1400000US36047025000,36047025000,"Census Tract 250, Kings County, New York",42.50,68.40,57.20,78848.00,7.00,1205.00
1400000US36047025100,36047025100,"Census Tract 251, Kings County, New York",33.90,22.60,67.30,50062.00,24.10,724.00
1400000US36047025200,36047025200,"Census Tract 252, Kings County, New York",35.70,55.50,72.50,62481.00,9.60,1179.00
1400000US36047025300,36047025300,"Census Tract 253, Kings County, New York",31.20,19.20,84.10,62320.00,14.50,1226.00
1400000US36047025400,36047025400,"Census Tract 254, Kings County, New York",40.60,58.20,58.00,62277.00,14.60,1102.00
1400000US36047025500,36047025500,"Census Tract 255, Kings County, New York",27.60,19.40,60.10,28716.00,18.70,525.00
1400000US36047025600,36047025600,"Census Tract 256, Kings County, New York",36.90,52.00,58.80,70588.00,4.50,1169.00
1400000US36047025700,36047025700,"Census Tract 257, Kings County, New York",29.90,21.50,77.40,69303.00,16.50,1302.00
1400000US36047025800,36047025800,"Census Tract 258, Kings County, New York",41.50,56.00,68.80,56765.00,9.40,1223.00
1400000US36047025901,36047025901,"Census Tract 259.01, Kings County, New York",26.70,16.90,73.50,45584.00,16.00,1268.00
1400000US36047025902,36047025902,"Census Tract 259.02, Kings County, New York",25.50,19.30,61.60,23378.00,45.70,373.00
1400000US36047026000,36047026000,"Census Tract 260, Kings County, New York",42.60,53.50,66.60,59346.00,11.90,1287.00
1400000US36047026100,36047026100,"Census Tract 261, Kings County, New York",27.10,25.80,86.00,49359.00,7.20,1340.00
1400000US36047026200,36047026200,"Census Tract 262, Kings County, New York",37.00,54.60,69.10,78336.00,12.10,1142.00
1400000US36047026300,36047026300,"Census Tract 263, Kings County, New York",33.40,20.40,72.10,52649.00,7.50,1066.00
1400000US36047026400,36047026400,"Census Tract 264, Kings County, New York",38.10,53.80,65.40,60006.00,6.40,1151.00
1400000US36047026500,36047026500,"Census Tract 265, Kings County, New York",33.10,19.20,79.30,55985.00,11.30,1080.00
1400000US36047026600,36047026600,"Census Tract 266, Kings County, New York",40.50,53.80,73.70,71152.00,12.40,1229.00
1400000US36047026700,36047026700,"Census Tract 267, Kings County, New York",39.10,24.10,84.50,66607.00,10.20,1196.00
1400000US36047026800,36047026800,"Census Tract 268, Kings County, New York",33.00,50.90,71.10,52981.00,14.00,1241.00
1400000US36047026900,36047026900,"Census Tract 269, Kings County, New York",39.40,28.00,86.70,69259.00,9.70,1303.00
1400000US36047027000,36047027000,"Census Tract 270, Kings County, New York",40.50,39.80,81.30,54254.00,8.90,1051.00
1400000US36047027100,36047027100,"Census Tract 271, Kings County, New York",35.70,33.10,76.50,50788.00,11.80,1201.00
1400000US36047027200,36047027200,"Census Tract 272, Kings County, New York",34.70,58.40,79.50,71222.00,9.50,1248.00
1400000US36047027300,36047027300,"Census Tract 273, Kings County, New York",39.80,34.30,81.30,54605.00,9.90,668.00
1400000US36047027400,36047027400,"Census Tract 274, Kings County, New York",45.40,53.20,73.80,53856.00,6.40,1141.00
1400000US36047027500,36047027500,"Census Tract 275, Kings County, New York",34.70,37.80,85.00,75628.00,17.60,1264.00
1400000US36047027600,36047027600,"Census Tract 276, Kings County, New York",31.90,48.30,70.60,66304.00,10.50,1234.00
1400000US36047027700,36047027700,"Census Tract 277, Kings County, New York",28.80,16.60,70.90,43978.00,25.90,1063.00
1400000US36047027800,36047027800,"Census Tract 278, Kings County, New York",36.50,44.20,70.80,55680.00,17.40,1177.00
1400000US36047027900,36047027900,"Census Tract 279, Kings County, New York",34.60,25.10,81.70,70361.00,11.60,1016.00
1400000US36047028000,36047028000,"Census Tract 280, Kings County, New York",39.50,52.70,87.20,84274.00,17.70,1133.00
1400000US36047028100,36047028100,"Census Tract 281, Kings County, New York",28.30,24.40,65.40,40016.00,20.40,745.00
1400000US36047028200,36047028200,"Census Tract 282, Kings County, New York",37.90,56.00,82.70,65951.00,9.00,1291.00
1400000US36047028300,36047028300,"Census Tract 283, Kings County, New York",32.40,20.00,62.30,37026.00,24.90,746.00
1400000US36047028400,36047028400,"Census Tract 284, Kings County, New York",41.70,57.10,68.10,62187.00,12.10,1116.00
1400000US36047028501,36047028501,"Census Tract 285.01, Kings County, New York",25.80,30.00,95.50,98729.00,7.90,2800.00
1400000US36047028502,36047028502,"Census Tract 285.02, Kings County, New York",41.30,19.00,52.60,28737.00,26.00,470.00
1400000US36047028600,36047028600,"Census Tract 286, Kings County, New York",39.60,47.80,79.70,60865.00,4.80,1107.00
1400000US36047028700,36047028700,"Census Tract 287, Kings County, New York",32.70,29.40,78.90,45606.00,15.00,639.00
1400000US36047028800,36047028800,"Census Tract 288, Kings County, New York",40.20,44.10,75.20,58574.00,6.00,1083.00
1400000US36047028900,36047028900,"Census Tract 289, Kings County, New York",32.40,17.90,67.40,44101.00,27.60,955.00
1400000US36047029000,36047029000,"Census Tract 290, Kings County, New York",36.80,58.00,81.90,59153.00,11.90,1256.00
1400000US36047029100,36047029100,"Census Tract 291, Kings County, New York",31.20,21.40,82.80,59265.00,24.00,1187.00
1400000US36047029200,36047029200,"Census Tract 292, Kings County, New York",38.50,55.30,63.40,52484.00,10.90,1122.00
1400000US36047029300,36047029300,"Census Tract 293, Kings County, New York",43.80,20.70,75.90,52148.00,19.50,753.00
1400000US36047029400,36047029400,"Census Tract 294, Kings County, New York",51.50,32.50,70.70,60762.00,10.00,1138.00
1400000US36047029500,36047029500,"Census Tract 295, Kings County, New York",36.80,32.20,85.90,71376.00,6.60,1189.00
1400000US36047029600,36047029600,"Census Tract 296, Kings County, New York",40.90,53.20,83.70,53841.00,12.10,1157.00
1400000US36047029700,36047029700,"Census Tract 297, Kings County, New York",33.40,28.90,84.20,69115.00,18.60,1455.00
1400000US36047029800,36047029800,"Census Tract 298, Kings County, New York",37.50,56.90,71.90,86087.00,4.60,1193.00
1400000US36047029900,36047029900,"Census Tract 299, Kings County, New York",29.50,19.00,65.90,33635.00,17.10,1051.00
1400000US36047030000,36047030000,"Census Tract 300, Kings County, New York",40.60,53.40,63.40,61107.00,5.00,1122.00
1400000US36047030100,36047030100,"Census Tract 301, Kings County, New York",41.30,24.10,84.20,57246.00,11.80,1165.00
1400000US36047030200,36047030200,"Census Tract 302, Kings County, New York",38.00,56.10,71.80,69629.00,14.40,1162.00
1400000US36047030300,36047030300,"Census Tract 303, Kings County, New York",27.70,31.60,61.30,36881.00,9.10,988.00
1400000US36047030400,36047030400,"Census Tract 304, Kings County, New York",43.40,57.20,71.60,54523.00,10.70,1176.00
1400000US36047030500,36047030500,"Census Tract 305, Kings County, New York",31.70,19.50,84.50,67187.00,9.10,1493.00
1400000US36047030600,36047030600,"Census Tract 306, Kings County, New York",36.90,52.40,71.00,66627.00,10.20,1095.00
1400000US36047030700,36047030700,"Census Tract 307, Kings County, New York",28.50,16.80,66.30,33929.00,17.20,551.00
1400000US36047030800,36047030800,"Census Tract 308, Kings County, New York",39.60,54.00,76.30,68391.00,5.90,1181.00
1400000US36047030900,36047030900,"Census Tract 309, Kings County, New York",28.20,22.40,79.90,50285.00,11.00,1018.00
1400000US36047031100,36047031100,"Census Tract 311, Kings County, New York",34.90,31.30,79.70,52368.00,11.20,1105.00
1400000US36047031300,36047031300,"Census Tract 313, Kings County, New York",43.10,22.80,83.40,51458.00,6.40,971.00
1400000US36047031400,36047031400,"Census Tract 314, Kings County, New York",48.80,42.80,79.80,53530.00,8.90,912.00
1400000US36047031500,36047031500,"Census Tract 315, Kings County, New York",36.30,22.50,86.10,59656.00,18.80,1091.00
1400000US36047031701,36047031701,"Census Tract 317.01, Kings County, New York",33.50,23.80,93.20,55174.00,11.00,1143.00
1400000US36047031702,36047031702,"Census Tract 317.02, Kings County, New York",30.00,20.40,88.20,78660.00,12.00,1381.00
1400000US36047031900,36047031900,"Census Tract 319, Kings County, New York",31.00,26.10,86.20,53351.00,24.40,1109.00
1400000US36047032100,36047032100,"Census Tract 321, Kings County, New York",31.00,29.10,75.90,51315.00,14.30,1221.00
1400000US36047032300,36047032300,"Census Tract 323, Kings County, New York",35.10,28.60,90.20,58461.00,19.40,1258.00
1400000US36047032500,36047032500,"Census Tract 325, Kings County, New York",33.60,21.40,78.20,57642.00,21.80,1180.00
1400000US36047032600,36047032600,"Census Tract 326, Kings County, New York",28.50,25.80,64.00,39152.00,24.10,842.00
1400000US36047032700,36047032700,"Census Tract 327, Kings County, New York",40.10,24.50,86.70,70609.00,13.90,1139.00
1400000US36047032800,36047032800,"Census Tract 328, Kings County, New York",46.60,36.30,65.70,49898.00,20.30,842.00
1400000US36047032900,36047032900,"Census Tract 329, Kings County, New York",35.10,32.80,83.60,52763.00,17.00,1215.00
1400000US36047033000,36047033000,"Census Tract 330, Kings County, New York",35.70,29.30,70.60,38051.00,24.50,522.00
1400000US36047033100,36047033100,"Census Tract 331, Kings County, New York",27.30,38.70,86.90,48605.00,11.20,1148.00
1400000US36047033300,36047033300,"Census Tract 333, Kings County, New York",25.30,52.90,92.20,54258.00,11.00,1234.00
1400000US36047033500,36047033500,"Census Tract 335, Kings County, New York",24.50,38.50,89.00,70489.00,8.00,1279.00
1400000US36047033600,36047033600,"Census Tract 336, Kings County, New York",37.70,52.20,93.60,72026.00,11.80,1121.00
1400000US36047033700,36047033700,"Census Tract 337, Kings County, New York",30.30,42.50,85.10,59520.00,10.00,1224.00
1400000US36047033900,36047033900,"Census Tract 339, Kings County, New York",37.80,28.70,83.50,55795.00,8.50,944.00
1400000US36047034000,36047034000,"Census Tract 340, Kings County, New York",58.20,22.50,64.20,27291.00,21.10,493.00
1400000US36047034100,36047034100,"Census Tract 341, Kings County, New York",37.60,30.30,76.50,60876.00,5.10,1157.00
1400000US36047034200,36047034200,"Census Tract 342, Kings County, New York",44.00,22.50,74.10,36874.00,22.30,388.00
1400000US36047034300,36047034300,"Census Tract 343, Kings County, New York",31.90,31.80,65.60,44592.00,12.90,643.00
1400000US36047034500,36047034500,"Census Tract 345, Kings County, New York",33.50,31.10,79.50,41520.00,17.20,1144.00
1400000US36047034700,36047034700,"Census Tract 347, Kings County, New York",36.00,24.20,79.70,36206.00,13.50,832.00
1400000US36047034800,36047034800,"Census Tract 348, Kings County, New York",37.20,58.40,66.10,56008.00,13.70,1283.00
1400000US36047034900,36047034900,"Census Tract 349, Kings County, New York",32.30,27.60,71.70,39860.00,12.50,1112.00
1400000US36047035000,36047035000,"Census Tract 350, Kings County, New York",55.50,45.30,93.20,42541.00,12.10,984.00
1400000US36047035100,36047035100,"Census Tract 351, Kings County, New York",35.30,37.90,68.60,35336.00,17.50,1040.00
1400000US36047035200,36047035200,"Census Tract 352, Kings County, New York",75.30,13.00,56.90,17309.00,0.00,285.00
1400000US36047035300,36047035300,"Census Tract 353, Kings County, New York",32.90,24.20,76.50,52776.00,9.00,1136.00
1400000US36047035400,36047035400,"Census Tract 354, Kings County, New York",58.20,54.10,94.40,63933.00,8.50,790.00
1400000US36047035500,36047035500,"Census Tract 355, Kings County, New York",34.60,28.50,78.70,44841.00,10.30,1117.00
1400000US36047035601,36047035601,"Census Tract 356.01, Kings County, New York",57.70,46.20,95.00,49181.00,11.60,888.00
1400000US36047035602,36047035602,"Census Tract 356.02, Kings County, New York",61.30,50.00,90.70,51618.00,3.70,1055.00
1400000US36047035700,36047035700,"Census Tract 357, Kings County, New York",27.80,24.60,72.70,29566.00,17.80,1106.00
1400000US36047035900,36047035900,"Census Tract 359, Kings County, New York",34.10,9.90,70.50,38753.00,18.70,1113.00
1400000US36047036001,36047036001,"Census Tract 360.01, Kings County, New York",61.00,50.50,90.20,52704.00,8.50,1000.00
1400000US36047036002,36047036002,"Census Tract 360.02, Kings County, New York",62.50,35.50,89.60,32504.00,3.00,1038.00
1400000US36047036100,36047036100,"Census Tract 361, Kings County, New York",39.50,25.10,74.90,46961.00,22.80,934.00
1400000US36047036200,36047036200,"Census Tract 362, Kings County, New York",32.30,50.00,74.00,43517.00,16.10,1011.00
1400000US36047036300,36047036300,"Census Tract 363, Kings County, New York",38.50,35.90,71.80,41179.00,8.90,1184.00
1400000US36047036400,36047036400,"Census Tract 364, Kings County, New York",46.10,45.40,83.70,53444.00,8.20,1197.00
1400000US36047036501,36047036501,"Census Tract 365.01, Kings County, New York",38.90,29.90,80.70,46165.00,12.00,972.00
1400000US36047036502,36047036502,"Census Tract 365.02, Kings County, New York",32.20,26.30,72.20,73482.00,24.60,1028.00
1400000US36047036600,36047036600,"Census Tract 366, Kings County, New York",36.00,51.80,83.10,51455.00,9.50,1116.00
1400000US36047036700,36047036700,"Census Tract 367, Kings County, New York",38.40,31.20,83.10,52497.00,14.10,1132.00
1400000US36047036900,36047036900,"Census Tract 369, Kings County, New York",30.30,24.00,66.30,37695.00,12.30,1013.00
1400000US36047037000,36047037000,"Census Tract 370, Kings County, New York",41.20,57.50,88.40,94790.00,7.30,1299.00
1400000US36047037100,36047037100,"Census Tract 371, Kings County, New York",33.20,33.40,81.00,54887.00,13.40,1162.00
1400000US36047037300,36047037300,"Census Tract 373, Kings County, New York",32.80,30.10,69.50,42510.00,14.80,1018.00
1400000US36047037401,36047037401,"Census Tract 374.01, Kings County, New York",42.50,49.60,91.20,66816.00,10.60,1210.00
1400000US36047037402,36047037402,"Census Tract 374.02, Kings County, New York",47.90,47.30,90.70,47449.00,11.10,921.00
1400000US36047037500,36047037500,"Census Tract 375, Kings County, New York",27.20,21.20,68.60,51798.00,14.70,1213.00
1400000US36047037700,36047037700,"Census Tract 377, Kings County, New York",33.50,25.90,88.70,66796.00,9.80,1324.00
1400000US36047037900,36047037900,"Census Tract 379, Kings County, New York",35.20,24.20,77.10,53501.00,11.70,1217.00
1400000US36047038100,36047038100,"Census Tract 381, Kings County, New York",31.60,14.20,67.50,36146.00,17.10,615.00
1400000US36047038200,36047038200,"Census Tract 382, Kings County, New York",33.60,34.90,56.10,34314.00,22.10,604.00
1400000US36047038300,36047038300,"Census Tract 383, Kings County, New York",34.50,32.60,84.10,71429.00,8.90,1293.00
1400000US36047038500,36047038500,"Census Tract 385, Kings County, New York",36.00,23.20,75.90,49866.00,17.90,1049.00
1400000US36047038600,36047038600,"Census Tract 386, Kings County, New York",38.90,63.50,71.00,52184.00,7.80,1196.00
1400000US36047038700,36047038700,"Census Tract 387, Kings County, New York",31.00,27.30,70.90,49594.00,24.10,1012.00
1400000US36047038800,36047038800,"Census Tract 388, Kings County, New York",34.20,52.60,84.50,66992.00,9.90,1290.00
1400000US36047038900,36047038900,"Census Tract 389, Kings County, New York",30.40,29.20,63.60,59577.00,9.40,1163.00
1400000US36047039000,36047039000,"Census Tract 390, Kings County, New York",36.30,56.00,79.70,73806.00,3.30,1162.00
1400000US36047039100,36047039100,"Census Tract 391, Kings County, New York",30.30,27.80,65.00,47454.00,15.90,1115.00
